"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP004311.1-62704-minus",355.688974000413,2.94583762237718,0.202791627192613,14.5264262788286,8.24089803009703e-48,2.29509010138202e-44
"AP004311.1-93056-plus",164.918905596668,1.73389552679386,0.196513157871717,8.82330499174891,1.11130135874286e-18,1.54748714204943e-15
"AP004311.1-39245-plus",572.83431831935,1.2126297194558,0.141061126100828,8.59648404188294,8.21955494569747e-18,7.63048684125582e-15
"AP004311.1-20246-plus",45.7162238118964,2.32729704300196,0.309505065792301,7.51941502813315,5.50218642009125e-14,3.83089729498853e-11
"BA000022.2-168188-minus",88.028581103274,1.70484058941872,0.229578082695201,7.42597276449141,1.11954034743232e-13,6.23583973519802e-11
"AP004311.1-64690-minus",32.5063326670373,3.06325495490756,0.414715771232924,7.3863960991903,1.50861934171057e-13,7.00250811110657e-11
"AP004311.1-62706-minus",14.5920539794326,3.47394360567222,0.500713602891802,6.93798527862821,3.97731150919891e-12,1.58240179330271e-09
"AP004311.1-40011-minus",314.057758447244,1.13447529118735,0.166902113549569,6.79724940002285,1.0663541023432e-11,3.71224521878227e-09
"BA000022.2-940483-minus",59.9448866022095,1.51397228421983,0.228743853296196,6.61863592137455,3.62528484898311e-11,1.12182425604644e-08
"AP004311.1-66188-plus",258.841249502715,0.997546559066654,0.153591573360286,6.49480005473132,8.31437607550274e-11,2.31555373702751e-08
"AP004311.1-62807-minus",83.6098069841902,1.61981476882544,0.250876112848983,6.45663212184933,1.07058717838696e-10,2.71053208346152e-08
"AP004311.1-94696-plus",53.8065805723147,1.76028189372899,0.274942922722306,6.40235390058354,1.52999511550442e-10,3.55086366389984e-08
"AP004311.1-59691-plus",42.0187982131922,1.92074514458814,0.302143673155514,6.35705895982647,2.05653074249662e-10,4.40572162911777e-08
"AP004311.1-97105-plus",15.233798362792,3.25785616060207,0.521657689680289,6.24519915080468,4.23260475290073e-10,8.41986016916323e-08
"BA000022.2-1367100-plus",114.601171674389,1.17119349269238,0.201398424286094,5.81530613679806,6.0523018791488e-09,1.12371071556196e-06
"AP004311.1-20258-plus",16.8008836152914,2.63546344514069,0.459883249656089,5.73072284566039,1.00003550931393e-08,1.74068680839955e-06
"AP004311.1-66020-plus",43.7157101668404,1.8132717489937,0.325590704986249,5.56917541325476,2.55947712991505e-08,4.19302576871377e-06
"BA000022.2-1154777-plus",388.044576522737,-1.31464912333741,0.238038987268961,-5.52283110603219,3.33580362218199e-08,5.16122949320936e-06
"BA000022.2-2475176-plus",179.431711517344,0.859350547594493,0.164049081041424,5.23837465067848,1.61996946720457e-07,2.37453419271828e-05
