"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP004311.1-91410-plus",295.111230512051,2.5261524110011,0.257301955360109,9.81785158789644,9.43324646006491e-23,3.2544700287224e-19
"AP004311.1-92112-plus",62.517585325764,2.26550939308964,0.29382452678761,7.71041620608908,1.25408072562669e-14,2.16328925170604e-11
"AP004311.1-92691-plus",41.8551296053523,3.20808389474474,0.433154910982761,7.40632003332502,1.29852253809221e-13,1.49330091880604e-10
"AP004311.1-91779-plus",80.4199130139092,2.49934726561376,0.340057858311809,7.34977064791731,1.98547241255048e-13,1.71246995582479e-10
"AP004311.1-92716-plus",38.3855563249106,3.34719607374746,0.46378066649838,7.21719622126411,5.30703740909264e-13,3.66185581227392e-10
"AP004311.1-91880-plus",89.9860204146673,2.03760278244414,0.289828138988383,7.03038286605365,2.05967572051446e-12,1.18431353929582e-09
"AP004311.1-90391-plus",19.7385615564211,4.13429771649048,0.595880286912025,6.93813473494024,3.97310707251021e-12,1.95817420002289e-09
"AP004311.1-91500-minus",21.9387039124743,4.02993356987558,0.610616102978578,6.59978266249057,4.11760969538844e-11,1.77571918113626e-08
"AP004311.1-92030-plus",21.3704889715078,2.94546011773559,0.451761994714148,6.51993782610979,7.0336540237405e-11,2.69623404243386e-08
"AP004311.1-90899-plus",52.3652698048603,2.01263250564631,0.316792939102169,6.35314824677079,2.10952234705387e-10,6.61622917939623e-08
"BA000022.2-959231-plus",80.2207601059163,2.41752294110632,0.379988031397208,6.36210285944306,1.99010091050319e-10,6.61622917939623e-08
"AP004311.1-91509-plus",38.438688221753,2.19708001104614,0.347865538272543,6.31588866766328,2.68613381040117e-10,7.72263470490336e-08
"AP004311.1-90248-plus",52.2693024084249,2.22803182278352,0.35726173810088,6.23641320961828,4.47717524764217e-10,1.18817343110504e-07
"AP004311.1-91804-plus",31.0876262333789,2.52426836375988,0.406301703782432,6.21279295720498,5.20510138126218e-10,1.28268569752532e-07
"AP004311.1-85300-minus",21.8059636362503,2.62553473956142,0.42749871147198,6.14162024142968,8.16839572958944e-10,1.87873101780557e-07
"BA000022.2-2961377-plus",120.193013900024,2.23515864554338,0.368962386860827,6.05795800639831,1.37860372379432e-09,2.97261427943151e-07
"BA000022.2-2613286-plus",129.368606158456,1.43651247508974,0.240986016298147,5.96097855450869,2.50731875227134e-09,5.08838217372713e-07
"AP004311.1-92537-plus",14.1171911207526,3.74668980658061,0.629776878152167,5.94923366760272,2.69400812890521e-09,5.16351558040164e-07
"AP004311.1-90681-plus",62.0951593463526,1.94601182162349,0.336034576462733,5.7911059097197,6.99244645629797e-09,1.26968106706463e-06
"AP004311.1-87746-minus",13.4429221948553,3.41813483023064,0.614257406313038,5.56466197249022,2.62661060225196e-08,4.53090328888463e-06
"AP004311.1-90128-plus",18.6589258248527,2.75693637875549,0.499137779175345,5.52339753426477,3.32506239874303e-08,5.4626025122207e-06
"AP004311.1-52732-minus",19.4061486308038,3.25686974250903,0.591307521316759,5.50791191570916,3.63115007681501e-08,5.69430352955081e-06
"AP004311.1-91708-plus",12.2946563973588,3.08206470282164,0.575566352021848,5.35483822498478,8.56329979541764e-08,1.28449496931265e-05
"AP004311.1-91499-minus",14.0003321548152,4.1002573577661,0.780244793744424,5.25509095432577,1.4795133502845e-07,2.12680044103397e-05
"AP004311.1-66602-plus",29.2954126352694,2.24442573520185,0.428752743491004,5.2347787140141,1.65182641063717e-07,2.2795204466793e-05
"AP004311.1-83463-minus",23.625822078544,2.20364176038471,0.423732618795799,5.20054785172596,1.98701951796715e-07,2.63662205268718e-05
"AP004311.1-91486-minus",40.1639015710937,1.84717885539251,0.375197866964987,4.92321257136808,8.51348864109543e-07,0.000108783465969553
"BA000022.2-2961358-plus",65.7962418580335,1.83012449959445,0.372787833826243,4.90929245412948,9.14055793231156e-07,0.000112624731665982
"AP004311.1-92235-plus",15.6078721655742,2.52726398155494,0.516918174045562,4.88909871706732,1.01298690977112e-06,0.000120510511679667
"AP004311.1-86891-minus",8.28969715397241,4.59329020837668,0.944680151874544,4.86227026074607,1.16047029744796e-06,0.000128197637416266
"AP004311.1-91335-plus",11.3725675568188,2.700766088785,0.555645976721051,4.86058785977831,1.17037686118586e-06,0.000128197637416266
