"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BA000022.2-2613286-plus",129.368606158456,-2.81178425112848,0.256851241882014,-10.9471312286669,6.85854674681454e-28,2.36619862765102e-24
"BA000022.2-2613294-plus",105.676403652595,-2.69621894483731,0.280394285012712,-9.61581276421191,6.85656853105153e-22,1.18275807160639e-18
"BA000022.2-1679074-plus",63.8734430000432,5.18493592573593,0.584203636414318,8.87522021868889,6.97951745936981e-19,8.02644507827528e-16
"BA000022.2-3181793-minus",45.1649132832947,-3.45196599589197,0.471252830263563,-7.32508278828024,2.38751277317677e-13,2.05922976686497e-10
"BA000022.2-917184-plus",121.553243875804,2.17589617273117,0.317918131009741,6.84420283240939,7.69028959245962e-12,5.30629981879714e-09
"BA000022.2-2613279-plus",47.0712476672907,-2.5225208246345,0.376800192731329,-6.69458475153473,2.16284907885497e-11,1.24363822034161e-08
"BA000022.2-1679085-plus",19.3809903089901,5.43277077085776,0.816418645642715,6.65439330648908,2.84471025945404e-11,1.40203577073092e-08
"BA000022.2-2179023-plus",39.3161579656464,2.25793378312315,0.341602667292925,6.6098248032325,3.84775115462585e-11,1.6593426854324e-08
"BA000022.2-1347671-minus",37.8461866614043,-3.74914813805308,0.571628639612645,-6.55871290947498,5.42741758417988e-11,1.87245906654206e-08
"BA000022.2-3181792-minus",66.9131421542087,-2.68486111640487,0.409152925003489,-6.56199907744024,5.30911444116769e-11,1.87245906654206e-08
"BA000022.2-1602060-plus",17.1810616488952,-3.8181377754787,0.583821618717931,-6.53990474669868,6.15580274305917e-11,1.93068358759583e-08
"BA000022.2-2350220-minus",29.5305707897827,-2.91326158222155,0.451595901191485,-6.45103636799013,1.11087835308964e-10,3.19377526513272e-08
"BA000022.2-1679033-plus",19.0877210675859,4.09596705544606,0.640127028604478,6.39867850038382,1.56727449260316e-10,4.15930538421608e-08
"BA000022.2-853514-minus",797.588629069431,-1.71305167186637,0.269121614491065,-6.36534406612383,1.94852443961976e-10,4.80172094049156e-08
"BA000022.2-460271-minus",28.1351044272904,5.94842951011437,0.951844172992138,6.24937324710975,4.12103024058786e-10,9.47836955335209e-08
"BA000022.2-460247-minus",21.533331376604,4.53808431962044,0.73390315068999,6.18349207978449,6.26988808899449e-10,1.35194461918944e-07
"BA000022.2-1679045-plus",28.6569019738444,3.30548854099321,0.535816037281231,6.16907354577421,6.86912743646873e-10,1.39402880328336e-07
"BA000022.2-460231-minus",34.5058481280881,4.07842765478054,0.66594727731558,6.12425006258844,9.11117096584292e-10,1.74630776845323e-07
"BA000022.2-460242-minus",29.2845387075099,4.84743076811873,0.799600675831436,6.06231449601803,1.34176521827685e-09,2.43636315950271e-07
"BA000022.2-460257-minus",16.7104706027099,5.13060611934467,0.851332484840834,6.02655978798212,1.67486372397864e-09,2.88913992386315e-07
"AP004311.1-91509-plus",38.438688221753,-2.068794717155,0.346020192656673,-5.97882655711857,2.24750694595453e-09,3.3712604189318e-07
"AP004311.1-91880-plus",89.9860204146673,-1.71517247265566,0.286551071716033,-5.98557340017687,2.15628852415709e-09,3.3712604189318e-07
"BA000022.2-1917057-minus",67.5221423660007,-2.09997004951741,0.351134398536547,-5.98053069784573,2.22411804814115e-09,3.3712604189318e-07
