"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP004311.1-91410-plus",317.707814586889,2.67614145712376,0.283200069902916,9.44964970538733,3.39966498349658e-21,1.26705513934918e-17
"AP004311.1-92112-plus",66.3972087723536,2.41594809272741,0.317421112734691,7.61117643345521,2.71612149092805e-14,5.06149239834443e-11
"AP004311.1-92691-plus",45.5128806411881,3.35087035266114,0.455053468031965,7.36368490312387,1.7890170132028e-13,1.66691660205171e-10
"AP004311.1-92716-plus",41.0608998011499,3.48242097053606,0.471769032616896,7.38162263686347,1.56371882808898e-13,1.66691660205171e-10
"AP004311.1-91779-plus",85.5480817441539,2.62496484453137,0.359516948345285,7.30136605968939,2.84860563922621e-13,2.12335064347922e-10
"AP004311.1-90391-plus",21.3955651571417,4.27490423908058,0.616322748659386,6.93614546660703,4.02942697855967e-12,2.37901171079638e-09
"AP004311.1-91880-plus",94.90615289398,2.17573707035151,0.314343819936582,6.92152010747485,4.46822698566532e-12,2.37901171079638e-09
"AP004311.1-91500-minus",24.1971022151591,4.18366476072076,0.622226741465549,6.72369810218514,1.77169326313309e-11,7.33677865744114e-09
"AP004311.1-92030-plus",22.5338188749372,3.10080999082022,0.460935380528579,6.72721192993334,1.72944763768064e-11,7.33677865744114e-09
"AP004311.1-90248-plus",55.4885918399789,2.37985363795235,0.36192280988948,6.5755834474182,4.84627543751776e-11,1.80620685556287e-08
"AP004311.1-85300-minus",23.0097149207641,2.75600886412755,0.435920695074248,6.32227121875491,2.57746466889228e-10,8.73291892814684e-08
"AP004311.1-90899-plus",56.2251124845653,2.19263676431546,0.348236026300782,6.29640990223571,3.04618200416738e-10,9.4609336079432e-08
"AP004311.1-91804-plus",33.0100425568433,2.65142353868293,0.431727062118831,6.14143465010108,8.1779469770092e-10,2.3445544910241e-07
"AP004311.1-91509-plus",40.8904161382939,2.34513766194403,0.389943088548041,6.01405110339611,1.80943427235189e-09,4.81697252361105e-07
"AP004311.1-92537-plus",15.5574778335453,3.89853695515577,0.650368559564298,5.99435027696837,2.04300591667146e-09,5.07618870095635e-07
"BA000022.2-959231-plus",88.8687565459231,2.57300568691742,0.436204559741483,5.89862171189204,3.66550530967543e-09,8.53833643072522e-07
"AP004311.1-52732-minus",20.3325839626231,3.41672590297597,0.593064147911961,5.76114053598664,8.35474374213598e-09,1.83165470158475e-06
"AP004311.1-90128-plus",19.3584375781156,2.87125277647265,0.499574537412855,5.74739615702192,9.06282231134864e-09,1.87650770857758e-06
"AP004311.1-87746-minus",14.5921671052524,3.53027960072819,0.628101737045786,5.62055379329551,1.90346310440527e-08,3.73379315269392e-06
"AP004311.1-90681-plus",66.7374723421195,2.07638548112983,0.376438696569847,5.5158661956119,3.47066250564073e-08,6.4675795792615e-06
"AP004311.1-91708-plus",13.302754027558,3.20947340746924,0.587260649246029,5.4651599959742,4.62489462893627e-08,8.20808680097404e-06
"AP004311.1-91499-minus",15.4437763974095,4.23275760751172,0.789251639437736,5.36300134964197,8.18503944147537e-08,1.3866200908354e-05
"BA000022.2-2961377-plus",136.928704362273,2.36854776863987,0.449766397969169,5.26617323867364,1.392968429273e-07,2.25721449386977e-05
"AP004311.1-92235-plus",16.5643981815578,2.66873180804542,0.508767783965402,5.24548112548514,1.55875017728533e-07,2.42060912947602e-05
"BA000022.2-2613286-plus",137.479926569823,1.58631116846159,0.303208471044863,5.23175082475475,1.67911995128055e-07,2.50323202336904e-05
"AP004311.1-66602-plus",32.5883477751761,2.42174960048421,0.466280550911937,5.19376069996449,2.06088010198701e-07,2.95419236157908e-05
"AP004311.1-83463-minus",24.9244096050452,2.32517748465199,0.452064243998893,5.14346691984267,2.69714164375438e-07,3.59008818081164e-05
"AP004311.1-91486-minus",41.9760060807901,1.96043736826179,0.381069595915229,5.14456516414892,2.68141167269562e-07,3.59008818081164e-05
"AP004311.1-59573-minus",14.0985904767426,2.96638032100742,0.586907070882492,5.05425895882814,4.32065045121856e-07,5.52655829677449e-05
"AP004311.1-91335-plus",12.3094364565697,2.8622388711326,0.566927192546324,5.04868863015196,4.44853096064488e-07,5.52655829677449e-05
"AP004311.1-86891-minus",9.00735362594707,4.73568418217723,0.948486581226505,4.99288474493063,5.94840580102238e-07,7.15151884529368e-05
"AP004311.1-90406-minus",14.3548029780006,4.95378022377541,0.997037738609711,4.96849821420307,6.74734215990336e-07,7.85854507186245e-05
"AP004311.1-91931-minus",10.7240590301713,3.33948969222409,0.683209431355231,4.88794436809779,1.01894312685927e-06,0.000115078819206197
"BA000022.2-959233-plus",55.923911782645,2.04881588960875,0.419700357446015,4.88161578435703,1.05220113658936e-06,0.000115339812825545
"BA000022.2-959232-plus",70.6064197616487,2.07883859245471,0.426390218532668,4.87543687003092,1.08567913613596e-06,0.000115609318296535
"BA000022.2-2961358-plus",71.7049191184445,1.98578981027582,0.425407740340962,4.66796821488067,3.0419294485422e-06,0.000314924195964355
"BA000022.2-2610072-plus",15.0445968468109,2.38107648633455,0.514152954179026,4.63106643068216,3.6378712031654e-06,0.000366441783086417
"AP004311.1-92334-plus",71.2584839035231,1.48858634992679,0.322743381395091,4.61229086555462,3.98255165827719e-06,0.000390604474484186
"AP004311.1-91362-plus",429.734381443108,1.30429279246726,0.286570256365848,4.5513892788725,5.3292840822483e-06,0.000509288250629216
"AP004311.1-87752-minus",8.55613210252505,3.2283629810932,0.723923154048727,4.45953823004244,8.21364222777404e-06,0.000765306114572846
"AP004311.1-87381-minus",4.11896039058895,5.93325650511666,1.33381339367326,4.44834077484913,8.65361621605653e-06,0.000786634820420553
"BA000022.2-2961359-plus",38.8865518529685,2.22153077452194,0.501789510031905,4.42721645253343,9.54569311042408e-06,0.000847066624346442
"AP004311.1-90405-minus",16.6505934315441,3.96969616803223,0.901455771283756,4.4036505111937,1.06444373869707e-05,0.000922600421889296
"BA000022.2-2448931-minus",27.4870809065081,1.95897793254312,0.447487879963681,4.37772288425356,1.19925695705464e-05,0.00101582515430515
"AP004311.1-87517-minus",7.32888539984322,3.25208750416303,0.746394393012365,4.35706314866322,1.31819245435838e-05,0.00109175628386526
"AP004311.1-83791-minus",13.9848175483557,2.53043210630886,0.58213366558745,4.34682317119611,1.38123483912829e-05,0.0011191004881372
"AP004311.1-53130-minus",3.67597240586198,5.84365699971798,1.35230296640497,4.32126316727164,1.55138508389713e-05,0.00119598249402477
"AP004311.1-91207-minus",4.58325073226952,5.77384259864762,1.33526077646607,4.32413106144615,1.53134242342833e-05,0.00119598249402477
"AP004311.1-91560-plus",10.8039833000858,2.71899365403499,0.629645240912,4.31829461634096,1.5723944783261e-05,0.00119598249402477
"AP004311.1-91660-plus",115.513053510568,1.43493065011489,0.336265557894109,4.26725430668922,1.97893528035936e-05,0.00147509835797987
"AP004311.1-91043-plus",26.1655794496178,2.21878272282324,0.532078867012981,4.17002602504998,3.04564856810661e-05,0.00222571219869281
"AP004311.1-60185-minus",16.1851390557497,2.10094131771836,0.505801030295292,4.15369125778927,3.2715452369788e-05,0.00230368707210609
"AP004311.1-90754-plus",35.1046543223856,1.66922253662189,0.401913635077572,4.15318713011496,3.27876397388982e-05,0.00230368707210609
"BA000022.2-726644-minus",19.141119336882,1.99514792313759,0.480862272707818,4.14910471537425,3.33778110796159e-05,0.00230368707210609
"AP004311.1-61595-minus",7.0308223003116,5.34546933534229,1.29167288688599,4.13840794338366,3.49724140333323e-05,0.00232664427405685
"AP004311.1-73227-plus",4.81749567751916,4.26064876431743,1.02996447275465,4.13669488319562,3.52344119841049e-05,0.00232664427405685
"AP004311.1-87518-minus",5.97192652908934,3.46843292617206,0.84131425554584,4.12263658116877,3.7456038755946e-05,0.00232664427405685
"AP004311.1-90262-minus",13.7614883018426,4.05200193641645,0.982096114402498,4.12587105986227,3.69334163818559e-05,0.00232664427405685
"AP004311.1-91651-minus",12.7547844782114,3.42558323658833,0.830298843522764,4.12572324207316,3.69571488301033e-05,0.00232664427405685
"BA000022.2-8072-plus",15.2891669352982,-2.31185218964498,0.560227318569644,-4.12663237406475,3.6811414819459e-05,0.00232664427405685
"AP004310.1-103159-plus",45.2224478442829,1.54789286216457,0.378596720718376,4.08850044772572,4.34170709145522e-05,0.00264961206372737
"AP004311.1-91411-plus",11.8735554203891,2.22643521672855,0.54502729248757,4.08499766418454,4.40772599815125e-05,0.00264961206372737
"BA000022.2-2961353-plus",42.5674920520527,2.12812651861207,0.522415314887092,4.07362965435271,4.62860645168539e-05,0.00273822480086213
"AP004311.1-86408-minus",5.55071327997201,4.67240031447204,1.15838567335873,4.03354463192249,5.49417394908845e-05,0.00319949786066448
"AP004311.1-90415-plus",11.6576004890607,2.19742321804098,0.545300425794343,4.02974784925205,5.583671531478e-05,0.00320159135351054
"AP004311.1-60224-minus",6.67124975190507,3.31012337633495,0.8275272506475,4.00001736951253,6.33378346961759e-05,0.00357666833200981
"BA000022.2-2645023-plus",39.7171700440614,-1.3352231369925,0.335456874828963,-3.98031233574593,6.88247798772846e-05,0.00382850678511402
"AP004311.1-86749-minus",5.77688979714643,5.27804292328374,1.32836121814963,3.97334915470951,7.08690460466107e-05,0.00383813494473717
"AP004311.1-91338-plus",28.4901876080736,1.51250347473565,0.380722698878149,3.97271683351807,7.10575023307927e-05,0.00383813494473717
"AP004311.1-80219-minus",5.15718751913713,3.51616133031723,0.886705739558857,3.96542074044377,7.32665955904773e-05,0.00390092288236727
"BA000022.2-2269131-plus",28.3700598468136,-1.93628397319884,0.490089265341049,-3.95088019700125,7.78642966566004e-05,0.00408732723435422
"AP004311.1-61451-minus",6.9808314479561,3.06004007200119,0.780199870150638,3.92212327773186,8.77720615773622e-05,0.00448118456847711
"BA000022.2-917229-plus",14.4421188414703,2.98290689390016,0.760087989781965,3.92442313784727,8.69378105514228e-05,0.00448118456847711
"AP004311.1-90252-plus",12.1130874016094,1.94056058554079,0.4986216338832,3.89184995931275,9.94827630389376e-05,0.00501043591683946
"AP004311.1-92412-plus",21.8734462506197,1.71128184418997,0.440387412971434,3.8858554849318,0.000101970156683518,0.00506723698612626
"AP004311.1-60248-minus",5.08370664219929,3.91947167056337,1.00976446662635,3.88157020781135,0.000103784179968224,0.0050895215623891
"AP004311.1-59744-minus",5.61999349106324,3.08280055196063,0.798364178845565,3.86139638231059,0.000112740824520309,0.00537564145631883
"AP004311.1-60848-minus",5.56058639798477,3.83357041785342,0.991881291616427,3.86494881016055,0.000111112500520423,0.00537564145631883
"AP004311.1-91264-plus",28.1820504643335,1.96239120063409,0.508549764454709,3.85879876031063,0.000113945713723957,0.00537564145631883
"AP004311.1-86815-minus",5.19980729275354,3.2164375194919,0.835743975439605,3.84859193008246,0.000118798714689022,0.00550679426944292
"BA000022.2-1982115-plus",53.7990852386957,-1.31777620808083,0.342566127493438,-3.8467790663456,0.000119680798450463,0.00550679426944292
"AP004311.1-60269-minus",5.66428125225962,3.31254520382837,0.87090324999301,3.80357428205138,0.000142623200094492,0.00623302528318919
"AP004311.1-60944-minus",4.75091655528966,5.00924745961345,1.31712397566086,3.80317081169226,0.000142855782752017,0.00623302528318919
"AP004311.1-87392-minus",5.18951901256012,3.88137404622341,1.02101278406491,3.80149407216105,0.000143826180400931,0.00623302528318919
"AP004311.1-87424-minus",3.93806436585703,3.60991603359489,0.948300238972485,3.8067226868005,0.000140820495851127,0.00623302528318919
"BA000022.2-2961357-plus",31.6557595071508,1.84752859041613,0.484771510420354,3.81113277224997,0.000138331439373782,0.00623302528318919
"AP004311.1-16601-plus",15.8560920030518,1.83812272452825,0.485887316337229,3.78302265303938,0.000154935307472905,0.006567509071917
"AP004311.1-54053-minus",6.45012831266861,3.19625422644318,0.844942088023715,3.78280863475399,0.000155068633841883,0.006567509071917
"AP004311.1-87480-minus",4.01581315655227,3.86243210923131,1.02370507201506,3.77299303756355,0.000161300790921516,0.00675469716589314
